2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.484;2.5432;6.4368;8.8608;16.9612;36.6864;115.8028
0.496;2.7606;6.3848;10.1488;19.838;36.7688;97.5942
0.4988;2.31;6.3456;10.6334;16.4856;34.1156;94.136
0.446;2.4592;4.8958;9.7376;18.0048;42.5152;98.0498
0.4636;2.307;6.4252;10.6552;15.9978;34.0912;114.466
0.4964;2.4802;5.1768;10.987;15.9104;32.5248;109.082
0.4832;2.716;5.5236;11.115;17.972;32.2;89.762
0.467;2.2548;6.354;10.376;19.6;37.5784;100.69
0.4916;2.4992;6.4192;9.846;15.6752;32.8288;104.832
0.496;2.214;5.3136;11.6958;15.2176;38.115;101.6172
0.444;2.0544;5.282;10.46;17.28;36.6476;94.994
0.484;2.48;5.416;10.6432;16.3836;38.4872;117.608
0.4748;2.5382;5.76;10.0392;16.5048;33.9826;96.5966
0.4688;2.4418;5.5628;10.6566;17.108;35.948;100.825
0.4904;2.2418;5.7458;11.9428;14.8786;33.134;114.2236
0.48;2.3866;5.272;10.303;17.31;35.7484;86.1256
0.478;2.488;6.5856;10.952;17.3664;31.048;91.78
0.4986;2.3808;6.7648;10.7672;14.008;37.1246;94.5566
0.486;2.46;5.1572;8.9824;19.8952;34.6716;102.0608
0.4278;2.449;6.6324;9.81;14.7544;34.596;108.12
0.4856;2.2306;5.6084;11.5134;16.9416;37.2744;100.0568
0.4714;2.3686;5.9034;10.5432;15.988;29.094;111.1048
0.4874;2.4724;5.6302;10.6456;15.828;39.731;103.8996
0.4832;2.7628;6.1256;10.3006;16.0472;34.0944;110.4442
0.4664;2.3352;5.5006;9.178;17.9728;34.2692;99.6644
0.4952;2.713;6.436;11.9206;17.0022;37.076;94.5174
0.464;2.4928;6.0106;9.9048;15.001;33.9874;100.5892
0.4736;2.429;5.2662;10.1402;15.141;37.6592;110.235
0.484;2.4434;5.6996;11.52;13.5882;34.2586;95.9544
0.468;2.44;5.12;10.6616;15.0372;32.945;90.3814
0.4802;2.092;5.438;10.284;17.8798;35.6292;94.1796
0.482;2.506;6.3;9.904;16.2848;34.8148;104.5564
0.4558;2.0384;5.7706;11.4814;14.184;35.4614;96.8664
0.4824;2.4;5.14;9.34;13.924;37.1704;93.9366
0.4832;2.37;5.356;9.3726;16.333;38.9348;103.7548
0.4784;2.5608;5.8948;9.4998;15.56;31.1132;112.08
0.499;2.428;5.7256;11.0166;18.9324;33.0412;79.027
0.4636;2.216;6.5904;9.3794;16.6848;36.692;97.228
0.4952;2.3524;5.588;10.9958;16.7056;37.5348;107.196
0.4736;2.6102;6.1008;10.2604;14.4508;31.1418;93.8408
